wav_file,song
bird_2_241024_115557.162.wav,eeebbbbbccccdfdgaecbbbccdfdgaeebbbbccdfdgaeebbbccdfdgaeebbeebceebbbbbccdga
bird_2_241024_115616.163.wav,eebccccccdgaeebbbbcccdgaeebbbbbbccdfdgaeebbbbc
bird_2_241024_115714.164.wav,ebbbccccccbbbbbbccebbbbccdgaeebbbbbcc
bird_2_241024_115720.165.wav,cccccdfdgaeebbbcbbbbccdga
bird_2_241024_115759.166.wav,ebbcccccbbbbbbcccbbbccdfdgaeecbbbccd
bird_2_241024_121717.168.wav,ebbbcccccdfdgaecbbbccdfdgaeebbbccdgadgaeebbbccdga
bird_2_241024_121801.169.wav,cbbbbcccccbbbbccdfdgaeebbbccdfdgaeebbbbccdfdga
bird_2_241024_122017.171.wav,ebbbbccccccbbbbbccdfdgaecb
bird_2_241024_122244.175.wav,ebbbbcccccdfdgaeebbbccdgaeebbbccdfdgaeeeebbbccdfdgaeebbbccdga
bird_2_241024_122304.176.wav,ebbccccdfdgaecbbbccdfdgaeebbbbccceebbbbccdfdgaeebbbbb
bird_2_241024_122337.177.wav,ebbcccccccbbbbcccdgaeebbbbbccdfdgaeebbbbbbccdga
bird_2_241024_122405.178.wav,ebbbcccccbbbbbbccdfdgaeebbbbccdga
bird_2_241024_124337.180.wav,cbbbbbcccccdfdgaecbbbccdfdgaeebbbccdgaeebbbccdfdgaeeb
bird_2_241024_124625.181.wav,bbbbcccccdfdgaeebbbccdfdgaeebbbccdgaeebbbbccceebcbbbccdgaee
bird_2_241024_124921.182.wav,ebbbccccccdfdgaeebbbcccdfdgaeebbbccdfdgaeebebbbccdfdgaeebbbbccdgae
bird_2_241024_124938.183.wav,eebbccccccdfdgaeebbccdfdfdgaeebbbccdga
bird_2_241024_124944.184.wav,cdgaecbbbbccdfdfdgaeebbeebbbbccce
bird_2_241024_125003.185.wav,eebbcccbbbbbbcccdfdgaeebecbbbbccdgaee
bird_2_241024_125023.186.wav,eeebbbbcccccbbbccccdfdfdgaeebebbbccdfdgaeebbbbccdfd
bird_2_241024_125056.187.wav,eebbbcccccbbbbbbccccdfdgaeebbbbccdecc
bird_2_241024_125127.188.wav,eebbbcccccbbbbbbbbccdfdgaeebbbccdfdgaeebbbbccdfdga
bird_2_241024_125950.189.wav,ebbccccbbccdfdgaeebbbccdgaeebbbbccdgadgaeebbbccdfdgaeeebbbccdfdga
bird_2_241024_130001.190.wav,ebcccedfdgaeebbbbccdgaeebbbbbcccbbececbebe
bird_2_241024_130023.191.wav,bbbcccccdfdgaeebbbccdfdeebbbbccdgaeebb
bird_2_241024_130044.192.wav,eebbbccccbbbbccdfdgaecbbbccdfdgaeebbbccdgad
bird_2_241024_130138.193.wav,eeebbcccccccccbbbbbbbbbccdfdgaeebbbecc
bird_2_241024_130209.194.wav,eebbbbccccccdfdgaeebbbccdfdeebbbccdgaeebbbccdfdga
bird_2_241024_130251.195.wav,ebbbbccccccccdfdfdgaeebbbccdfdgaeebe
